This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Mon Nov 07 2016 16:20:27 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"JoinApex","Join the Apex Systems team! See our latest #job opening here: https://t.co/pHNyHiGlaK #Sales #Atlanta, GA #Hiring","Mon Nov 07 21:32:27 +0000 2016","United States","[object Object]","Atlanta, GA"
"50th_President","I assume #gamers4her is trying to prove male gamers are beta males","Mon Nov 07 21:32:27 +0000 2016","Za Wārudo","null","Georgia, USA"
"CoachEnglish43","@blake_glosson he's gotta stay healthy","Mon Nov 07 21:32:30 +0000 2016","Murphy, North Carolina","null","North Carolina, USA"
"crystalph1lip","Christopher Maurice Brown, that's who https://t.co/8WtSuYXGx8","Mon Nov 07 21:32:30 +0000 2016","null","null","Georgia, USA"
"Sydney_hayes13","thankful for the hallmark channel Christmas movies","Mon Nov 07 21:32:32 +0000 2016","null","null","North Carolina, USA"
"0neMoreThanZero","@karbdashian Thank you for acknowledging that","Mon Nov 07 21:32:32 +0000 2016","ATL","null","Atlanta, GA"
"DeanMehki","🍴💤🏀 https://t.co/mtfUrNKWKN","Mon Nov 07 21:32:32 +0000 2016","Pickerington, OH","null","Georgia, USA"
"WizKhaLagha","this is the best day of my life.  https://t.co/6tflNlURUm","Mon Nov 07 21:32:34 +0000 2016","null","null","Georgia, USA"
"Sweatonmymat","On an hour ride home; I can't stop thinking about this plate I'm going to smash when I get there. I'll be soo devastated if someone ate it 😭","Mon Nov 07 21:32:34 +0000 2016","null","null","Brookhaven, GA"
"karibrownnn","I literally go home randomly to go grocery shopping in my parents kitchen the fridge is always full 😛","Mon Nov 07 21:32:36 +0000 2016","milly","null","Georgia, USA"
"tmj_fay_hrta","Can you recommend anyone for this #job? ASSISTANT DIRECTOR OF DINING SERVICES - https://t.co/YigMG7ILSW #WilmingtonFayetteville, NC","Mon Nov 07 21:32:38 +0000 2016","Fayetteville, NC","[object Object]","North Carolina, USA"
"CashyDinero","And A Family","Mon Nov 07 21:32:38 +0000 2016","Romans 8:18","null","Riverdale, GA"
"chelseahoag","At the polls tomorrow, get on tinder and set your sights on a 1-5 mile radius while you're in line.","Mon Nov 07 21:32:41 +0000 2016","Nashville, TN / Atlanta, GA","null","Atlanta, GA"
"tweetfagan","I'm #4...? I'm gonna build a time machine and give @Britt_Stew all F's https://t.co/VanCn0WzLz","Mon Nov 07 21:32:42 +0000 2016","Dahlonega, Georgia","null","Georgia, USA"
"MeeshaVeli","My coworkers know to tread lightly with me via email.","Mon Nov 07 21:32:42 +0000 2016","Dublin, Georgia ","null","Marietta, GA"
"swatfitatl","It's good to be back off of a mini vacation.😤 #flattireproblems @… https://t.co/86OU18dPEK","Mon Nov 07 21:32:45 +0000 2016","Atlanta","[object Object]","Atlanta, GA"
"crybabymya","@ColourPopCo Beeper😍 https://t.co/g4fqumzQRj","Mon Nov 07 21:32:45 +0000 2016","somewhere in georgia","null","Georgia, USA"
"dopeCOUTURE__","Seriously 🙌🏾 https://t.co/KuvBDf617c","Mon Nov 07 21:32:48 +0000 2016","wonderland ","null","Georgia, USA"
"DFadiora","😂😂😂😂 https://t.co/fR1yJTVL8a","Mon Nov 07 21:32:48 +0000 2016","Riverdale, GA","null","Riverdale, GA"
"Rozay_RI","😂😂 yes ! https://t.co/LCU4mMindx","Mon Nov 07 21:32:49 +0000 2016","Atlanta, GA","null","Georgia, USA"
"allie3ga","Welcome to my life. @emfg1224 makes me laugh - so does the therapist. Who says diddler? I will. From now on. https://t.co/Rw8t5FxiSi","Mon Nov 07 21:32:50 +0000 2016","Atlanta-ish, Georgia","null","Georgia, USA"
"Jam3sMck","@Everythingmari_ how so","Mon Nov 07 21:32:50 +0000 2016","ATL","null","Georgia, USA"
"katiepoole912","@alli_moss @camilledaley I have Tuesdays off so might as well do it on the day of!","Mon Nov 07 21:32:51 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"SignedTiFFANY","Omg my heart ❤️lol I was so scared for him!!!!! https://t.co/TULDmCnsGB","Mon Nov 07 21:32:52 +0000 2016","Atlanta, GA","null","Brookhaven, GA"
"amberrisbae","@loosemeelo yea he tired of bitches like me 😂","Mon Nov 07 21:32:53 +0000 2016","Pettyville, WV","null","Conyers, GA"
"GTaiWoo","trendzgroomingstudio NOW HAS RETAIL!!! #atlanta #atlbarbers #atlantahair #barberlife #barbershop… https://t.co/7KnEMTAPxb","Mon Nov 07 21:32:54 +0000 2016","earth","[object Object]","Atlanta, GA"
"TrillaryBlinton","@tzulu1914 yes","Mon Nov 07 21:32:56 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"IMYG2X","What Is A Plug? The definition Of A CEO Is To Give Opportunity For Someone To Provide For Their… https://t.co/g0E1Wuh1p4","Mon Nov 07 21:32:57 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"_thelettermm","@LimitlesCeleste 🤔 https://t.co/pZ8YzqdWFJ","Mon Nov 07 21:32:58 +0000 2016","Stone Mountain, GA ","null","Georgia, USA"
"HiMyNameIs_Shay","Ain't no Friday classes next semester bih 🙌🏾.","Mon Nov 07 21:32:58 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"andypwilliams28","NHSUMMIT16. Culture is the intersection of what you believe and what you do.#TeamRubicon","Mon Nov 07 21:32:59 +0000 2016","null","null","Atlanta, GA"
"lilslaflare","@miaforeverb u ugly","Mon Nov 07 21:33:00 +0000 2016","null","null","Georgia, USA"
"kristendesing","#Repost @christycoleman ・・・ Care &amp; Handling of Makeup Brushes
Because dirty #makeupbrushes can… https://t.co/ugrERxwQqJ","Mon Nov 07 21:33:00 +0000 2016","Atlanta","[object Object]","Atlanta, GA"
"BryanZilla45","I remember when I use to play "Minnesota" and people use to look at me weird. Now everyone on his wave.","Mon Nov 07 21:33:01 +0000 2016","Los Angeles, CA","null","Georgia, USA"
"C_Buehler","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/amWAlZrcZe","Mon Nov 07 21:33:05 +0000 2016","5362","null","Georgia, USA"
"jboogie111800","these were the funniest niggas on the internet https://t.co/1xGqlxeYdW","Mon Nov 07 21:33:06 +0000 2016","ATL","null","Marietta, GA"
"TAELEFLARE","Having a kickback tonight 

DM me for the address","Mon Nov 07 21:33:13 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Rozay_RI","Yes ! Bitches don't want smoke fr . But I'm a changed person 💁🏾👑 https://t.co/TtMt4kXZLf","Mon Nov 07 21:33:13 +0000 2016","Atlanta, GA","null","Georgia, USA"
"masquerade_atl","PURGATORY TONIGHT – @samkogon w/ @Maybirdmusic &amp; Blue Blood • 7:00 • tix still available @ doors! https://t.co/3QCdBiswLS","Mon Nov 07 21:33:14 +0000 2016","695 North Ave NE, ATL GA 30308","null","Atlanta, GA"
"Kevmath","https://t.co/kyNopecxFZ https://t.co/20syY0Osin","Mon Nov 07 21:33:15 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"harley_gracen94","@Jessigrace_91 https://t.co/ALAeAzeFbu","Mon Nov 07 21:33:16 +0000 2016","Kinston, NC","null","North Carolina, USA"
"hannahmarie__24","soooo happy with life right now","Mon Nov 07 21:33:18 +0000 2016","Flowery Branch, GA","null","Georgia, USA"
"BebeHall2","@conserv_tribune I sure would not want to be in Comey's shoes today.","Mon Nov 07 21:33:20 +0000 2016","Atlanta","null","Atlanta, GA"
"keyundreameadow","I've missed you💋 (@ Scott Candler Library in Decatur, GA) https://t.co/kbjy3hObVx","Mon Nov 07 21:33:20 +0000 2016","Atlanta ","[object Object]","Candler-McAfee, GA"
"mark_creasy","Sampling buns for weekend snack inspiration. @hugecafe https://t.co/aMiqhNWl3S","Mon Nov 07 21:33:20 +0000 2016","Atlanta","null","Huge Café"
"50th_President","#gamers4her https://t.co/r0PUNelycg","Mon Nov 07 21:33:21 +0000 2016","Za Wārudo","null","Georgia, USA"
"dallacet","There is really only 1 issue that is the most important of all! THE SUPREME COURT!","Mon Nov 07 21:33:21 +0000 2016","Georgia","null","Georgia, USA"
"tmj_atl_govern","We're #hiring! Read about our latest #job opening here: Windows Administrator - https://t.co/iIp7kDodz1 #Government #Atlanta, GA","Mon Nov 07 21:33:22 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"cali_mommie","That's 2 birthday rewards that expired a day early! This time I have screenshots. Smh @Starbucks","Mon Nov 07 21:33:22 +0000 2016","Atlanta, Ga","null","Atlanta, GA"
"sydmartin1103","everyone makes mistakes in their life,good thing I learned from mine&amp;fixed them.if y'all wanna know sum abt me ask me.🤔🙄","Mon Nov 07 21:33:22 +0000 2016","null","null","Georgia, USA"
"Alyssa_Serrani","Everywhere I turn, I see engaged/married people. I don't feel old enough to be in their company, then I remember they're my age.","Mon Nov 07 21:33:25 +0000 2016","null","null","North Carolina, USA"
"Trojandawg23","@ohTHATSliah None of the above","Mon Nov 07 21:33:25 +0000 2016","Right Above It 229","null","North Carolina, USA"
"NickTooLive7","People are smarter than what you think ! 🙇🏾","Mon Nov 07 21:33:27 +0000 2016","MIA.ATL","null","Georgia, USA"
"BryanZilla45","I like the ignorance is music. Love that stupidity sometimes","Mon Nov 07 21:33:27 +0000 2016","Los Angeles, CA","null","Georgia, USA"
"Dapomojo","If every body connected with Hillary are crooks why is every one pleading the Fifth If your not Guilty you have nothing to worry about","Mon Nov 07 21:33:27 +0000 2016","null","null","Georgia, USA"
"0neMoreThanZero","NO ONE https://t.co/j5b3t8p3gB","Mon Nov 07 21:33:29 +0000 2016","ATL","null","Atlanta, GA"
"zach_prosba","@RabsReporter good lord did SR2 and SR4 shake up today...","Mon Nov 07 21:33:30 +0000 2016","Marietta, GA ","null","Georgia, USA"
"adxnxs","hilary been cooning all year and yall voting for it lol","Mon Nov 07 21:33:30 +0000 2016","kennesaw","null","Georgia, USA"
"promoterTV","When your new club meeting takes you to higher places 💯 it's 🕙 Think it's a game follow… https://t.co/8lQmuZk02u","Mon Nov 07 21:33:30 +0000 2016","6786369288 ","[object Object]","Atlanta, GA"
"GuyATL","I'm thinking..................#FreeWorld2 @djosh_kosh @giannilee @ Campbellton Road, Atlanta https://t.co/tBLmCORbOn","Mon Nov 07 21:33:30 +0000 2016","Zone 4","[object Object]","Atlanta, GA"
"ethanferg","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/NQ0TEWB8dG","Mon Nov 07 21:33:30 +0000 2016","ATL","null","Georgia, USA"
"ShelbyT20","I'm at The Westin Atlanta Airport in Atlanta, GA https://t.co/kgSnS1L55J","Mon Nov 07 21:33:31 +0000 2016","Next to Carmen Sandiego ","[object Object]","College Park, GA"
"tlr926","Yall basically running trains and kissing women too? X__X https://t.co/VesP2gOOTz","Mon Nov 07 21:33:31 +0000 2016","Atlanta, Ga","null","Georgia, USA"
"TrillaryBlinton","Fuck. Danielle had to reset. #BBOTT","Mon Nov 07 21:33:32 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"TherealKenBrown","@realDonaldTrump So you don't know either?","Mon Nov 07 21:33:33 +0000 2016"," 6141 3rd St Detroit, MI 48202","null","Atlanta, GA"
"Rozay_RI","Goofy https://t.co/IU1hSOiv3N","Mon Nov 07 21:33:34 +0000 2016","Atlanta, GA","null","Georgia, USA"
"its_sorayven","@Lsean_Dx uh uh Little Wayne didn't say that stupid 💩 in private so Ti shouldn't correct him in private","Mon Nov 07 21:33:34 +0000 2016","null","null","Atlanta, GA"
"Flexin_TooTough","Gotta see if the pussy good before I cuff","Mon Nov 07 21:33:35 +0000 2016","The Gridiron / 231","null","North Carolina, USA"
"classybabe18","if she in her panties for social media don't wife her 🚮","Mon Nov 07 21:33:36 +0000 2016","Lawrenceville, GA","null","Atlanta, GA"
"BrittCook06","Dnt worry bout the money
The money gonna come
I jus need 2knw these 2questions
Wld u ride 4ya nigga 
Wld u die 4 ya nigga 
@BadVanillaBone","Mon Nov 07 21:33:37 +0000 2016","null","null","Georgia, USA"
"50th_President","@HumanistReport No WW3!","Mon Nov 07 21:33:38 +0000 2016","Za Wārudo","null","Georgia, USA"
"lusk_brooks","@EvilKirbySmart we lose &amp; i'm gonna meet U after the game &amp; #BurnTheVisor","Mon Nov 07 21:33:38 +0000 2016","Brookhaven, GA","null","Brookhaven, GA"
"MartaCelestino","Liberdade para o corpo e para a cabeça #Quero @ College Park station https://t.co/1zdl2iSmEc","Mon Nov 07 21:33:38 +0000 2016","São Paulo, SP, Brasil","[object Object]","College Park, GA"
"StewpendousATL","Preach! https://t.co/QOjtkpiAXQ","Mon Nov 07 21:33:39 +0000 2016","Atlanta","null","Georgia, USA"
"m_leach825","@captain_persia bonjour je suis ici","Mon Nov 07 21:33:39 +0000 2016","probably a stage","null","Atlanta, GA"
"CoachEnglish43","@blake_glosson say a little prayer!","Mon Nov 07 21:33:44 +0000 2016","Murphy, North Carolina","null","North Carolina, USA"
"AllieChristison","Casually met my new best friend @billclinton https://t.co/X6cURjn8Hv","Mon Nov 07 21:33:44 +0000 2016","Va Beach, America","null","North Carolina, USA"
"ParrishWalton","Nope nope nope https://t.co/AN4uuJ4mew","Mon Nov 07 21:33:44 +0000 2016","Sharpsburg, GA","null","Atlanta GA"
"BrIcrae","You are NOT wise to lose relationships over an election-Pastor Ronald Lappin aka my Pastor 🔥🔥🔥","Mon Nov 07 21:33:45 +0000 2016","Greenville, NC ☀️","null","North Carolina, USA"
"tmj_atl_retail","This #job might be a great fit for you: Seasonal Holiday Retail Receiving, Evenings Part Time: Macy's Lenox... - https://t.co/6fqM4jlKZ7","Mon Nov 07 21:33:46 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"alinhn21","I've been laughing at this post for a good 5 mins and I honestly believe there might be something wrong with me.","Mon Nov 07 21:33:47 +0000 2016","the ville, sometimes ATL","null","Georgia, USA"
"Chriisty_D","Can officially administer medication to my patients as of today yay 💉","Mon Nov 07 21:33:48 +0000 2016","Wilmington, NC","null","North Carolina, USA"
"Beautys_Smile","Field trip day!! Our featured talent:  duckiek1 as a floating head 😂
#SheHadOnAllGREEN… https://t.co/9qhYMBTBNW","Mon Nov 07 21:33:48 +0000 2016","BEARRILLA in Dubai ","[object Object]","Atlanta, GA"
"DalvW","Keep your 3rd eye open for these blood suckers. They disguise themselves as your "friend" or "brother"","Mon Nov 07 21:33:50 +0000 2016","Clouds","null","Atlanta, GA"
"katiew","@JustRichHansen Loaner. He's a foster looking for a family!","Mon Nov 07 21:33:50 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Rozay_RI","🙄 😏 https://t.co/bPFCEwTBsO","Mon Nov 07 21:33:53 +0000 2016","Atlanta, GA","null","Georgia, USA"
"tmj_nct_retail","See our latest #WalnutCove, NC #job and click to apply: manager trainee-retail sales - https://t.co/6rUesfC3FK #Retail #Hiring #CareerArc","Mon Nov 07 21:33:54 +0000 2016","Triad Area, NC","[object Object]","North Carolina, USA"
"LoveeMeForevaa","let's learn together how to hide our tracks 😂","Mon Nov 07 21:33:55 +0000 2016","null","null","Georgia, USA"
"_Janda229","I am SOMEONE somebody need 😍😘😉","Mon Nov 07 21:33:58 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ItzAll4MyKids","#26 not #21 https://t.co/qgOPh9geNK","Mon Nov 07 21:33:59 +0000 2016","Atlanta, GA","null","Union City, GA"
"Caroline_G_S_12","@people whoever edits your Snapchat stories needs to be fired. (Too and sress) https://t.co/OlHbm83W6T","Mon Nov 07 21:33:59 +0000 2016","This is song is not mine","null","Georgia, USA"
"afwoodjr","@Lauren_Alaina https://t.co/O4qFFAN2Fk","Mon Nov 07 21:34:00 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"Rozay_RI","Yes https://t.co/XDPfAzlzcS","Mon Nov 07 21:34:01 +0000 2016","Atlanta, GA","null","Georgia, USA"
"BiGGCAiN24","@Philip0Turner Probably because he didn't make the team roster, he was cut","Mon Nov 07 21:34:02 +0000 2016","FRISCO | NAWLINS | DAYGO | ATL","null","Snellville, GA"
"_CoolTableNerd","😩 https://t.co/ogWLMOWen0","Mon Nov 07 21:34:02 +0000 2016","Atlanta, GA","null","Georgia, USA"
"TrillaryBlinton","Looks like Jason is in the lead. #bbott","Mon Nov 07 21:34:03 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"natalilouc","THIS !! https://t.co/EkCfae5ASx","Mon Nov 07 21:34:04 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"Coretta_Stewart","Release Day @Alpharetta_ES our staff builds their professional knowledge &amp; instructional strategies #PD on #PBL https://t.co/8mcwjdU1Uq","Mon Nov 07 21:34:06 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"BryanZilla45","Election Day tomorrow. Not voting","Mon Nov 07 21:34:07 +0000 2016","Los Angeles, CA","null","Georgia, USA"
"BurkhardtPhoto","Jeremiah Banner https://t.co/W5U1mABf6M","Mon Nov 07 21:34:07 +0000 2016","Atlanta, GA","null","Decatur, GA"
"IAmNatalee_","Never Missed Braids So Much 😖😩 https://t.co/ZdM9wCQVDK","Mon Nov 07 21:34:08 +0000 2016","null","null","Atlanta, GA"
"hellahellakat_","Everyone deserves to feel safe at school. Sign the petition for the LHS gay-straight alliance!

 https://t.co/DPMQWxqM9T","Mon Nov 07 21:34:09 +0000 2016","null","null","Georgia, USA"
"BillyGitler","Bill Clinton looks like the walking dead... still an Oval Office legend tho","Mon Nov 07 21:34:11 +0000 2016","New Jersey, USA","null","North Carolina, USA"
"Thecooknextdoor","It pays to pinch pennies and save every dime (@ Kroger in Loganville, GA) https://t.co/qwHEmirflq https://t.co/nsrrom1iuK","Mon Nov 07 21:34:11 +0000 2016","null","[object Object]","Georgia, USA"
"DFadiora","Jesus! I swear no be like that. Man dey struggle I swear😭 https://t.co/uC7PvBb7vP","Mon Nov 07 21:34:12 +0000 2016","Riverdale, GA","null","Riverdale, GA"
"_JoshDGraham","Less than 30 min away. https://t.co/bh56RR6mmp","Mon Nov 07 21:34:13 +0000 2016","North Carolina","null","North Carolina, USA"
"WhoisCae","Piped up @MajorCappersEnt https://t.co/jfW01rI9aG","Mon Nov 07 21:34:14 +0000 2016","ATL,GA","null","Georgia, USA"
"jsluk","I'm at Windy Hill Athletic Club - @windyhill_ac in Atlanta, GA https://t.co/6atOD2bDFa","Mon Nov 07 21:34:15 +0000 2016","NYC","[object Object]","Georgia, USA"
"PrettyHustlaa_","Dream car 😍 https://t.co/zwzUbUxMyk","Mon Nov 07 21:34:17 +0000 2016","Atlanta, GA","null","Georgia, USA"
"lyleedwards","@PrisonPlanet I would like to see these lying media people do the job of border patrol agents for just one day! https://t.co/iuvXMryubu","Mon Nov 07 21:34:19 +0000 2016","America First","null","Atlanta, GA"
"tmj_GA_secure","See our latest #Nicholls, GA #job and click to apply: STG Officer - https://t.co/7WD5FBH8ok #security #Veterans #Hiring #CareerArc","Mon Nov 07 21:34:19 +0000 2016","Georgia","[object Object]","Georgia, USA"
"katdollvz","dawg nobody is texting me","Mon Nov 07 21:34:22 +0000 2016","College Park, GA","null","Georgia, USA"
"JillianAutumn",""If there was a ball, she's step on it and complain about how colorful it was" wtf even 😂😂","Mon Nov 07 21:34:22 +0000 2016","SC ✈️ ATL","null","Georgia, USA"
"MartaCelestino","Caminho @ Bill Badgett Stadium https://t.co/AZdwGvI11A","Mon Nov 07 21:34:23 +0000 2016","São Paulo, SP, Brasil","[object Object]","College Park, GA"
"jefflipack","@hecpara Does It have a green light on it?? 😂","Mon Nov 07 21:34:23 +0000 2016","Fuquay-Varina, NC.","null","North Carolina, USA"
"NelsonGuevara","Getting off at 4:30 is great","Mon Nov 07 21:34:24 +0000 2016","ATL","null","Georgia, USA"
"joshiebehr93","Back when Rebuker was the raddest local band around. #NeverForget 
https://t.co/Ws8nOIbTLz","Mon Nov 07 21:34:24 +0000 2016","waffle house ","null","Georgia, USA"
"_autumnsierra","my car has a flat tire &amp; it won't crank.. so that's how my day is going","Mon Nov 07 21:34:24 +0000 2016","best place on earth","null","Georgia, USA"
"MikeGotJuice_","I'm glad I don't gotta work Wednesday so I can stay up and be apart of the election night shenanigans","Mon Nov 07 21:34:25 +0000 2016","null","null","Georgia, USA"
"SafariMonroe_","I can't give myself to someone who entertains everyone","Mon Nov 07 21:34:26 +0000 2016","Atlanta, GA","null","Belvedere Park, GA"
"tmj_NC_skltrd","We're #hiring! Read about our latest #job opening here: HVAC Mechanic - https://t.co/bKbCXIdKYz #SkilledTrade #Greenville, NC #CareerArc","Mon Nov 07 21:34:26 +0000 2016","North Carolina","[object Object]","North Carolina, USA"
"tmj_GA_UTIL","We're #hiring! Read about our latest #job opening here: Class C Lineman - Overhead - https://t.co/vplOFF2LJ4 #Utilities #Nahunta, GA","Mon Nov 07 21:34:27 +0000 2016","Georgia Non-Metro","[object Object]","Georgia, USA"
"meg_tomm","I'm irrationally upset at the woman wearing a puffy parka at the dog park right now because it is objectively not cold","Mon Nov 07 21:34:28 +0000 2016","Atlanta","null","Decatur, GA"
"adxnxs","@honeybbritt shit had me on the edge of my seat the whole time i gotta remember to never go to that beach they was deep af out there","Mon Nov 07 21:34:29 +0000 2016","kennesaw","null","Georgia, USA"
"BebeHall2","@BretBaier I stopped watching you because Krauthammer did not indorse Trump.","Mon Nov 07 21:34:30 +0000 2016","Atlanta","null","Atlanta, GA"
"Carolinesocce22","They cuffed me @ Delta Sigma Phi - ECU https://t.co/syczNhkR7d","Mon Nov 07 21:34:30 +0000 2016","Raleigh, NC","[object Object]","North Carolina, USA"
"TKDesignz","lord she drives me crazy🙄","Mon Nov 07 21:34:31 +0000 2016","North GA","null","Georgia, USA"
"NakaylaCamp","@ScottyJ_FMF4 @poundgame1 lmao keem got me cracking up but no comment Scotty. 💀","Mon Nov 07 21:34:31 +0000 2016","United States","null","Brookhaven, GA"
"IAMKING2021","#$QUADASU #$QUADASU https://t.co/BBoqSAgvbH","Mon Nov 07 21:34:33 +0000 2016","null","null","Georgia, USA"
"ThomasStern16","November 8th is my birthday.  No happiness with newly appointed president though, no matter who wins.","Mon Nov 07 21:34:34 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"CourtneyFurlong","Day 1 of orientation ✅","Mon Nov 07 21:34:35 +0000 2016","null","null","North Carolina, USA"
"Rozay_RI","Smoker https://t.co/iyQEKJ8Hqs","Mon Nov 07 21:34:34 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ReikelleAshley","3 classes down, 2 more to go!!!","Mon Nov 07 21:34:38 +0000 2016","null","null","Tyrone, GA"
"afwoodjr","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/KfwIn5plEt","Mon Nov 07 21:34:39 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"MorbidMaddi","The literal definition of their relationship 😂 https://t.co/Gm9bunUkMO","Mon Nov 07 21:34:39 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"pblest","@jbphebus destroyed https://t.co/ibSwrT9dzl","Mon Nov 07 21:34:41 +0000 2016","Raleigh, NC","null","North Carolina, USA"
"cortez_leonard","Showing love to the same niggas that show love to me❗️","Mon Nov 07 21:34:45 +0000 2016","In a room full of money..","null","Georgia, USA"
"_ismooth","snappin' w/ Bill Clinton 😎 #ECU https://t.co/XCUCtMQtWu","Mon Nov 07 21:34:45 +0000 2016","East Carolina University","null","North Carolina, USA"
"DalvW","Same goes for dick suckers. Watch out  4 em 👁","Mon Nov 07 21:34:46 +0000 2016","Clouds","null","Atlanta, GA"
"_Janda229","😍❤️ https://t.co/JyO0rIncIJ","Mon Nov 07 21:34:46 +0000 2016","Atlanta, GA","null","Georgia, USA"
"keelangobble","Ironic https://t.co/ueqZp6RBpt","Mon Nov 07 21:34:47 +0000 2016","null","null","North Carolina, USA"
"RainBloggedIt","Go follow @5THWARD_GREEDY now!!","Mon Nov 07 21:34:48 +0000 2016","Dallas, GA","null","Georgia, USA"
"kayaannice","olive garden 😋","Mon Nov 07 21:34:49 +0000 2016","null","null","North Carolina, USA"
"spanishzac","The @SmoothieKing by luckie street is easily the slowest worst run location I've ever been to","Mon Nov 07 21:34:50 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"greene2648","Vote Trump! ❤ https://t.co/OQua1GKIVD","Mon Nov 07 21:34:49 +0000 2016","null","null","North Carolina, USA"
"jboogie111800","I'm getting Madden either this month or for Christmas so just wait hoe https://t.co/dpxDmDgOqa","Mon Nov 07 21:34:50 +0000 2016","ATL","null","Marietta, GA"
"suspensethrill","@hlbookreviews @SarahFMountford so welcome lovely!","Mon Nov 07 21:34:50 +0000 2016","Atlanta, GA","null","Georgia, USA"
"cdeanbrown","@rudygiulianiGOP "I know her {Hillary } and I think she’d make a good president or vice-president" - Trump… https://t.co/NIH1bHO6nC","Mon Nov 07 21:34:50 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"jenna_brown1234","I love how the chief comes in and tells us stories of who they've been ticketing since deer season began. 😂","Mon Nov 07 21:34:53 +0000 2016","Zebulon, GA ","null","Georgia, USA"
"Rozay_RI","Lit every now &amp; then https://t.co/01mGl0CIq8","Mon Nov 07 21:34:54 +0000 2016","Atlanta, GA","null","Georgia, USA"
"austinlouisray","Georgia had more early voters this year than ever before.

💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽

🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

https://t.co/vSutqAcnz8","Mon Nov 07 21:34:54 +0000 2016","ATL","null","Atlanta, GA"
"MarkiiEmina","@APSSlater 4th grade Gifted 🐅 JY explain why he does not think Nailbots are the next big thing. @ChannelOneNews… https://t.co/iU9U1oQkMK","Mon Nov 07 21:34:54 +0000 2016","null","null","Georgia, USA"
"TrillaryBlinton","@AmberStar83 Alex is in third I believe","Mon Nov 07 21:34:55 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Maxeightyeight","@USATRANSEXUAL @whitebg19611 @VBocholis What's funny is a pic whitebg created with Seamus driving the car &amp; Romney strapped to roof of car..","Mon Nov 07 21:34:55 +0000 2016","null","null","Georgia, USA"
"ImMe_Mek","😍 https://t.co/NOg82bMB9N https://t.co/NOg82bMB9N","Mon Nov 07 21:34:57 +0000 2016","Jaw-Juh ","null","Bouldercrest @ I-285"
"tmj_atl_manuf","Want to work at City of Atlanta? We're #hiring in #Atlanta, GA! Click for details: https://t.co/CTQfjPwRsa #Job #Manufacturing #Jobs","Mon Nov 07 21:34:59 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"tmj_wil_manuf","Join the Corning team! See our latest #job opening here: https://t.co/G9e7v1uWyW #Manufacturing #Wilmington, NC #Hiring #CareerArc","Mon Nov 07 21:34:59 +0000 2016","Wilmington, NC","[object Object]","North Carolina, USA"
"rwilliamsUGA","@ZachKleinWSB @ABC What is Bobby Petrino doing on Aeromexico?","Mon Nov 07 21:35:00 +0000 2016","null","null","Sandy Springs, GA"
"StfuAndListenHo","Know that I will fight one of these bad ass kids from alternative school at Lakewood","Mon Nov 07 21:35:01 +0000 2016","Atlanta ","[object Object]","Atlanta, GA"
"Esam99D","@NaifAlqurashi اجللللد","Mon Nov 07 21:35:02 +0000 2016","Georgia, USA","null","Atlanta, GA"
"GregCarter2","@lmacfarlanefans does Luke have Twitter he is so hot!","Mon Nov 07 21:35:03 +0000 2016","Cleveland GA","null","Georgia, USA"
"Meerah_OnMyWall","I really almost chocked tf outta Kiru when I found out she ran away","Mon Nov 07 21:35:03 +0000 2016","Atlanta, GA","null","Atlanta, GA"
