This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Thu Nov 03 2016 21:09:07 GMT-0400 (Eastern Daylight Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"pearlinblunts","Posted wtm","Fri Nov 04 01:14:27 +0000 2016","null","null","Georgia, USA"
"AllElite","Facts. https://t.co/zvLHFkWJC5","Fri Nov 04 01:14:27 +0000 2016","null","null","North Carolina, USA"
"liverzzz33","My shoulders are killing me","Fri Nov 04 01:14:28 +0000 2016","null","null","Georgia, USA"
"RainBloggedIt","He's going to get fired TONIGHT he won't even be able to get on the bus.","Fri Nov 04 01:14:28 +0000 2016","Dallas, GA","null","Georgia, USA"
"Goodgirlauto","I'm hungry as hell I wish my mama would come get me","Fri Nov 04 01:14:29 +0000 2016","null","null","Atlanta, GA"
"yblamar","It ain't about who did it first, it's about who did it right","Fri Nov 04 01:14:31 +0000 2016","Atlanta, GA","null","Georgia, USA"
"honeydiprincess","I actually need that cardigan https://t.co/XZB5DpCBkl","Fri Nov 04 01:14:31 +0000 2016","Sleeping","null","Georgia, USA"
"mrglendell25","@KyrieIrving got mad handles","Fri Nov 04 01:14:31 +0000 2016","null","null","North Carolina, USA"
"MelWallace7","@SaraMurray Old term it's called copping a feel. You are now educated. Education is not a degree; it is knowledge.","Fri Nov 04 01:14:32 +0000 2016","null","null","Georgia, USA"
"GOOD_VIBES04","Lag/valley https://t.co/waOb7uJ9R8","Fri Nov 04 01:14:32 +0000 2016","706/334✈️","null","Georgia, USA"
"TOTODUVALDIVA","NOTHiNG LASTS FOREVER","Fri Nov 04 01:14:33 +0000 2016","нєяє  ~  тнєяє ","null","Buckhead Village, Atlanta"
"SadaqasadaqaX","@HDoctor360 @VPbyDesign @AllNiteRadio .@AllNiteRadio ....What's the next step????","Fri Nov 04 01:14:34 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ZR1USA","Yep working hard #beach bum https://t.co/AdzqivG5Kb","Fri Nov 04 01:14:34 +0000 2016","Atlanta","null","Georgia, USA"
"SchMattX","Ok @Braves, it's been 21 years. If the @Cubs can do it in 108 years, surely we can do it in less time. Pretty please?","Fri Nov 04 01:14:35 +0000 2016","Here and there.","null","Georgia, USA"
"ousmontana","@cubrella 😂😂😂u play all day","Fri Nov 04 01:14:35 +0000 2016","null","null","Georgia, USA"
"leahkurtz2012","@SoontobeEdD great to meet you this afternoon! Enjoyed talking to you and Yolanda! #GaETC16","Fri Nov 04 01:14:38 +0000 2016","Georgia, USA","null","Georgia, USA"
"ErinCid","gg- i love you so much, stay strong angel","Fri Nov 04 01:14:39 +0000 2016","ga","null","Georgia, USA"
"C0V3RGIRL23","Watching the #buccaneers vs #Falcons game - it's pretty good so far Go Bucks #SoberThursdays… https://t.co/PFqrlqrL2X","Fri Nov 04 01:14:39 +0000 2016","null","[object Object]","Atlanta, GA"
"crashmattb","droppedpasses.derp","Fri Nov 04 01:14:41 +0000 2016","Marietta, GA","null","Marietta, GA"
"_kiaraleigh","I say this 147 times a day https://t.co/RusGDEPgHh","Fri Nov 04 01:14:42 +0000 2016","ballin ","null","Fayetteville, GA"
"SosaStrohl","You're legit crazy.","Fri Nov 04 01:14:42 +0000 2016","Valdosta, GA","null","Georgia, USA"
"RockyTopFan8","Bitch ass O-Line #Falcons","Fri Nov 04 01:14:42 +0000 2016","Stone Mountain, G.A., ATLANTA","[object Object]","Candler-McAfee, GA"
"CapeFearStorm1","Congratulations to @bailey_perdue on her commitment to attend Roanoke College and play softball for Coach Mitchell… https://t.co/COHitzjYb5","Fri Nov 04 01:14:42 +0000 2016","Angier, NC","null","North Carolina, USA"
"PaulDouglasHale","#Election2016 Host Blockedby #Zuckerberg #Facebook Media Zero Good Sam Emory Grady Refused HCLPoison #BostonStrong… https://t.co/v4tZxadc1K","Fri Nov 04 01:14:43 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"cmheisel","Saw the first pics of what could be @TrumanHeisel's sister puppy tonight!!!","Fri Nov 04 01:14:44 +0000 2016","Atlanta, GA","null","Midtown, Atlanta"
"toniwoniii","omg🎯 https://t.co/xa6XInju9y","Fri Nov 04 01:14:44 +0000 2016","null","null","Georgia, USA"
"Infomedia24hrs","#REVISTAS 🇦🇷  #VOGUE Noviembre 2016 PDF Directo https://t.co/x1BWggF4jt #JuevesIntratable  #JuevesDeGanarSeguidores… https://t.co/U6VeZLnz2M","Fri Nov 04 01:14:44 +0000 2016","Buenos Aires - Argentina","null","Carolina del Norte, USA"
"Shawn88Wayne","Now watch someone take that last tweet and go ham on it after totally ignoring the thread","Fri Nov 04 01:14:45 +0000 2016","Atlanta, GA","null","College Park, GA"
"BakerGene","HILLARY JUST LOST! No Woman Will Vote For Her After The SICK Thing She Just Said To Trump… https://t.co/qHu7WeNIO9 via @SubjectPolitics","Fri Nov 04 01:14:45 +0000 2016","Pikeville, NC","null","North Carolina, USA"
"BitikoferAustin","Great meeting you @thewesleyelder and seeing the @MatchbreakerMov, loved it! Wesley, Christina &amp; everyone else did… https://t.co/pdsAFUWh7B","Fri Nov 04 01:14:44 +0000 2016","Raleigh, NC","null","North Carolina, USA"
"dacrisp45","@TBBuccaneers misses #LovieSmith, that defense is bad. #FalconsvsBuccaneers","Fri Nov 04 01:14:45 +0000 2016","null","null","North Carolina, USA"
"Liivv_95","This headache is unreal😣","Fri Nov 04 01:14:47 +0000 2016","ATL","null","Georgia, USA"
"KateyaNewsome","I think a little bit of me died tonight","Fri Nov 04 01:14:47 +0000 2016","idk","null","North Carolina, USA"
"TiaraTee_","Still go bag a nigga in some bummy shit","Fri Nov 04 01:14:47 +0000 2016","Peoria, Illinois → Georgia ","null","Georgia, USA"
"TKDesignz","NOOOO you're always first... just had a lapse moment. i'm sorryyyyy https://t.co/0K0WnRjimO","Fri Nov 04 01:14:50 +0000 2016","North GA","null","Georgia, USA"
"_Kevvveon","Mosteller babies are beautiful man 1 down 1 to go","Fri Nov 04 01:14:50 +0000 2016","null","null","Georgia, USA"
"GailCroceSturm","How can this idiot TRUMP  bully a news woman allowing her to be verbally abused by deplorable idiots at his hate fi… https://t.co/AKnTqcXABJ","Fri Nov 04 01:14:51 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"kailynmarcano_","🎯 https://t.co/Cu5z0mJLra","Fri Nov 04 01:14:51 +0000 2016","null","null","North Carolina, USA"
"Gottalovevi","you realize how much every penny counts when you have a child .. no seriously","Fri Nov 04 01:14:52 +0000 2016","null","null","Georgia, USA"
"only1kere","Every social media can go except Twitter . Twitter stays","Fri Nov 04 01:14:52 +0000 2016","null","null","Georgia, USA"
"sarahab611","Happy Birthday @TonyOldman41 -- hope it's your best year yet, you deserve all the best!! 🎉","Fri Nov 04 01:14:53 +0000 2016","Charlotte, NC","null","North Carolina, USA"
"cagle_7","Pretty sure that's a chipmunk https://t.co/6tpbxhAJaT","Fri Nov 04 01:14:53 +0000 2016","Dirty Dac","null","Georgia, USA"
"Jaleesa_Nicole","We should be up 21-7 right now","Fri Nov 04 01:14:53 +0000 2016","GEORGIA","null","Georgia, USA"
"Jamake0602","Perkins screwed us. That was a damn TD. https://t.co/b1dZI8yPHK","Fri Nov 04 01:14:53 +0000 2016","Atlanta, GA","null","Forest Park, GA"
"adxnxs","i fucking hate field goals","Fri Nov 04 01:14:55 +0000 2016","kennesaw ","null","Georgia, USA"
"itswendylou","Camp. Glitter. Cupcakes. #winning @ Kanuga https://t.co/OtuCZzJB7U","Fri Nov 04 01:14:56 +0000 2016","Asheville","[object Object]","North Carolina, USA"
"nolanpugh","This speaks to me https://t.co/6Fsvi8CRzv","Fri Nov 04 01:14:56 +0000 2016","Kennesaw, GA","null","Georgia, USA"
"liamyates","https://t.co/j7nDiURjOm #Brexit https://t.co/qLJuzd8Rk8","Fri Nov 04 01:14:57 +0000 2016","Stockport, England","null","College Park, GA"
"Khylaloren","When you live a double life of a nerd and a party animal 😛","Fri Nov 04 01:14:57 +0000 2016","null","null","Marietta, GA"
"so0overit","@mariokiki She's also the one that talked about Alexis and their financial issues. AND she repeated what Shannon told her abt her marriage.","Fri Nov 04 01:14:57 +0000 2016","Atlanta, GA","null","Georgia, USA"
"scl4rke","@kaytayy58 revisit an old episode of Cheaters... that will help","Fri Nov 04 01:14:58 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"TamaraTattles","@Heather37018056  OMG! Fifth grade is BAD.  Ask for Second next year, they are angels. well except for that one kid with the knife.","Fri Nov 04 01:14:58 +0000 2016","The ATL","null","Georgia, USA"
"GOOD_VIBES04","Success ✨ https://t.co/ev7Lw5mkRd","Fri Nov 04 01:15:00 +0000 2016","706/334✈️","null","Georgia, USA"
"saltlivestweets","We are ALL 1! Pround statment and find me on the green cup. #Starbucks #GreenCup🍵🌲 https://t.co/GFRiWSKIsP","Fri Nov 04 01:15:00 +0000 2016","East Coast","null","North Carolina, USA"
"_AdeTheGreat","@nnaomishaharr water and this glitter  https://t.co/9s9T3Ofy6q","Fri Nov 04 01:15:01 +0000 2016","615 | 404","null","Atlanta, GA"
"southernvangard","Recorded live October 30, 2016 @ Dirty Blanket Studios, Marietta, GA / https://t.co/D2PVnxkDd7 /… https://t.co/cdBEAKSoa2","Fri Nov 04 01:15:01 +0000 2016","ATLANTA","[object Object]","Atlanta, GA"
"DeniseCYoung","Exactly. https://t.co/AcvSP3Dchv","Fri Nov 04 01:15:01 +0000 2016","null","null","Georgia, USA"
"ddlacy","@MercerFootball @bobby_lamb hopefully this will bring better luck","Fri Nov 04 01:15:02 +0000 2016","null","null","Georgia, USA"
"crystalph1lip","@aladdinsjas you nastier than @ThomasSub12345😭😭😭 https://t.co/zbux39OIcH","Fri Nov 04 01:15:02 +0000 2016","null","null","Georgia, USA"
"SoontobeEdD","@leahkurtz2012 likewise. It was great connecting. We will def be in touch","Fri Nov 04 01:15:03 +0000 2016","null","null","Vinings, GA"
"KadieBryant","Mathway is my life saver 😇","Fri Nov 04 01:15:04 +0000 2016","null","null","Georgia, USA"
"_millyramos","@kokoreillyy you may need it... but I NEED it","Fri Nov 04 01:15:04 +0000 2016","jacksonville,  nc","null","North Carolina, USA"
"DLee475","@theRealMikeDelo can you tell i love your pics? #delodelodelo https://t.co/wsnfmFO7gs","Fri Nov 04 01:15:04 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"I_LMichelle","I Don't Even Like Kissing But I Be Seeing Those Videos &amp; I Be Like Yasss, MBN 😂","Fri Nov 04 01:15:05 +0000 2016","Conyers, GA","null","Georgia, USA"
"thetaylortrap","@Eleanorrrrigbyy I like the little thing the top sauce stuff is doing. It's cute.","Fri Nov 04 01:15:05 +0000 2016","Fayetteville, NC","null","North Carolina, USA"
"205jw","Good stop defense","Fri Nov 04 01:15:09 +0000 2016","Atlanta","null","Georgia, USA"
"abnheel","Why would I expect everyone to believe exactly as I do? https://t.co/7KH4TFnqqk","Fri Nov 04 01:15:09 +0000 2016","Cape Fear River,Wilmington,NC","null","North Carolina, USA"
"DFlake_GS7","@morgangrn98 Do you still have it?","Fri Nov 04 01:15:10 +0000 2016","Burke Co. -- Georgia Southern","null","Georgia, USA"
"jordanl1123","Matt Goat Bryant","Fri Nov 04 01:15:10 +0000 2016","Somewhere in Georgia","null","Georgia, USA"
"queendajiaa","Haaay suh. And I've been at school 😭😕. But thanks boo 😘💟 https://t.co/zE8vXQrVzJ","Fri Nov 04 01:15:10 +0000 2016","null","null","Stockbridge, GA"
"kaymoore_05","love having bags under my eyes 7 days a week","Fri Nov 04 01:15:11 +0000 2016","Advance, NC","null","North Carolina, USA"
"alyahsrozay","shamelessly!!!!!!!!!!🙄🎯 https://t.co/y6Q25A9cPr","Fri Nov 04 01:15:11 +0000 2016","null","null","Atlanta, GA"
"idekkass","Why do things have to be so complicated :/","Fri Nov 04 01:15:11 +0000 2016","ga","null","Georgia, USA"
"kimmy_dance","People on FB don't hardly show me any love but be in my inbox asking for favors.","Fri Nov 04 01:15:12 +0000 2016","Durham, NC","null","North Carolina, USA"
"__vistosoXO","there's literally a challenge for everything ... challenge y'all asses to bed #deadthat","Fri Nov 04 01:15:14 +0000 2016","Nirvana ✨","null","Georgia, USA"
"kaitlynpenne","The world doesn't revolve around you","Fri Nov 04 01:15:15 +0000 2016","nc ","null","North Carolina, USA"
"JayBrad32","Points #Riseup","Fri Nov 04 01:15:16 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"Taragurley12","😕👌 https://t.co/KpU1XqtC3w","Fri Nov 04 01:15:16 +0000 2016","6/24/16❣","null","Georgia, USA"
"6Creamo","@xvictoriaaaaa daf way","Fri Nov 04 01:15:17 +0000 2016","EAST ATLANTA","null","Georgia, USA"
"RockyTopFan8","AND THE KICK IS GOOOOODDDD!!!! #RiseUp","Fri Nov 04 01:15:17 +0000 2016","Stone Mountain, G.A., ATLANTA","[object Object]","Olde Town Conyers"
"LaneyEdmondson","@jamiekayscott https://t.co/UTvmndg5Ww","Fri Nov 04 01:15:17 +0000 2016","USA","null","Georgia, USA"
"PaulDouglasHale","#Election2016 Host Blocked by #Zuckerberg #Facebook Media Zero Good Sam Emory Grady Refused HCLPoison #BostonStrong… https://t.co/xgrOyaYMRx","Fri Nov 04 01:15:18 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"KxngSavage_","😂😂😂😂 https://t.co/hiEooEEoY7","Fri Nov 04 01:15:18 +0000 2016","atl","null","Georgia, USA"
"luce_janet","@DonaldJTrumpJr so why isn't she under arrest NOW!! Proof is overwhelming!! Crazy!! TRUMP 2016🇺🇸🇺🇸🇺🇸","Fri Nov 04 01:15:19 +0000 2016","Acworth, GA","null","Georgia, USA"
"jazthewiz","This is so dumb 😐 like beyonce wasn't even thought of when hillary Clinton was a child. She like 60 som tears old. https://t.co/KsaIYVqz6b","Fri Nov 04 01:15:19 +0000 2016","Atlanta, GA","null","Georgia, USA"
"BradySwill","@_get_it_wright hahaha thanks dude!!! 😝","Fri Nov 04 01:15:20 +0000 2016","Chatsworth, GA","null","Atlanta, GA"
"_queen__jaa","9:14 R.I.P Boomer we miss you baby 💯","Fri Nov 04 01:15:21 +0000 2016","Detroit, MI","null","Union City, GA"
"zsdgf","All I've been doing these past two weeks is stressing 🙁","Fri Nov 04 01:15:21 +0000 2016","skateboarding w/ @liltunechi","null","Georgia, USA"
"Jamake0602","All these FGs. Need TDs. Let's stop them again D!  #RiseUp #ATLvsTB","Fri Nov 04 01:15:22 +0000 2016","Atlanta, GA","null","Forest Park, GA"
"iAmPink_","My daddy was soooo funny....","Fri Nov 04 01:15:22 +0000 2016","BrooklYn-ATL-GSU-CSU","null","Georgia, USA"
"pearls_overhoes","@_tameyahlashawn   thank you 😘 &amp; i hope , its my first time ! 😬","Fri Nov 04 01:15:22 +0000 2016","wrens, ga","null","Georgia, USA"
"adxnxs","we gotta start capitalizing on these turnovers wtf offense","Fri Nov 04 01:15:23 +0000 2016","kennesaw ","null","Georgia, USA"
"brie_marijanich","im going crazy","Fri Nov 04 01:15:24 +0000 2016","Milledgeville, GA","null","Georgia, USA"
"SleepytheJoker","Here we go with this field goal crap","Fri Nov 04 01:15:25 +0000 2016","null","null","Georgia, USA"
"__vistosoXO","over rated ass challenges lol","Fri Nov 04 01:15:25 +0000 2016","Nirvana ✨","null","Georgia, USA"
"deedeeladybug","Can't wait to see the proof of Hillary playing "Ring around the Pedophile "
#HillaryIndictment
#LockHerUp… https://t.co/jhAbuWLVXL","Fri Nov 04 01:15:25 +0000 2016","Atlanta GA 30309","null","Atlanta, GA"
"allsportsfan24","@Mike_Rooney @UofLBaseball should be definitely in the top 10 come the preseason College Baseball Rankings in the Winter.","Fri Nov 04 01:15:25 +0000 2016","Waynesville North Carolina","null","North Carolina, USA"
"MsPearceteaches","1st prepping for a different kind of essay...it was great fun...even if the random pops were a little nerve rattlin… https://t.co/4IhF9sujSY","Fri Nov 04 01:15:25 +0000 2016","Clayton, North Carolina","null","North Carolina, USA"
"kjenkins35","I dont know how to act since OKC and GSW play tonight 😋 #GSWvsOKC","Fri Nov 04 01:15:26 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"JaylaaaJones","I'm over it completely","Fri Nov 04 01:15:26 +0000 2016","your nigga house","null","North Carolina, USA"
"melhelm","Wife loses bet, husband names son Wrigley after Cubs win https://t.co/ikVl1PVnhu","Fri Nov 04 01:15:27 +0000 2016","Chicagoan in Atlanta","null","Atlanta, GA"
"crashmattb","$$$ Bryant","Fri Nov 04 01:15:26 +0000 2016","Marietta, GA","null","Marietta, GA"
"KaughtOnTee_","💅🏽 https://t.co/KZfAvyxLNp","Fri Nov 04 01:15:28 +0000 2016","@_lovelyleilanii","null","North Carolina, USA"
"dumbBl0nde_","no thanks https://t.co/PHjTJ2HIBy","Fri Nov 04 01:15:28 +0000 2016","null","null","Georgia, USA"
"Sir_JaLon","Bucs' turnovers resulting in end-zone stops....what to make of it?","Fri Nov 04 01:15:28 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"lys_lmao","@Chloee_iguess I FUCKING LOVE YOUUU","Fri Nov 04 01:15:28 +0000 2016","null","null","North Carolina, USA"
"6Creamo","@xvictoriaaaaa dat way","Fri Nov 04 01:15:29 +0000 2016","EAST ATLANTA","null","Georgia, USA"
"GOOD_VIBES04","Ha ha https://t.co/swG6qH8CbE","Fri Nov 04 01:15:29 +0000 2016","706/334✈️","null","Georgia, USA"
"DaddyLiahh","Aw man https://t.co/PAzH3CC38W","Fri Nov 04 01:15:30 +0000 2016","somewhere sleep","null","North Carolina, USA"
"itsjamirr","going back n forth between games","Fri Nov 04 01:15:30 +0000 2016","Trenchville, GA","null","Georgia, USA"
"chandlerlking","Whyyyyyyyy the Falcons never put teams away or even capitalize on turnovers","Fri Nov 04 01:15:31 +0000 2016","Georgia, USA","null","Georgia, USA"
"y0u4ia","When I'm bored I send people selfies","Fri Nov 04 01:15:31 +0000 2016","Harrells, NC","null","North Carolina, USA"
"skylerparker_","@FytHunter hahah yes","Fri Nov 04 01:15:32 +0000 2016","null","null","Georgia, USA"
"kimmy_dance","Is that all I'm good for? For people to use?","Fri Nov 04 01:15:32 +0000 2016","Durham, NC","null","North Carolina, USA"
"Eli_Swain01","Matt Bryant&gt;&gt; your kicker","Fri Nov 04 01:15:32 +0000 2016","Baxley, GA","null","Georgia, USA"
"kamICEkaze","They gon talk either way so focus on the level up https://t.co/kVmbIoR61M","Fri Nov 04 01:15:33 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"22_Jman","Can we please capitalize off of turnovers???","Fri Nov 04 01:15:34 +0000 2016","Georgia","null","Georgia, USA"
"_calebbsmith","GUYS https://t.co/kn0fBJ1ghj","Fri Nov 04 01:15:33 +0000 2016","null","null","Georgia, USA"
"MrNewmn","Lil bro @okbyefoo who's winning tonight? @Jumpman_Ran #OKCVsGSW","Fri Nov 04 01:15:35 +0000 2016","Atlanta, GA","null","Georgia, USA"
"I_LMichelle","You Said He'd Be Trash 😂 https://t.co/7k3e40s1PG","Fri Nov 04 01:15:38 +0000 2016","Conyers, GA","null","Georgia, USA"
"harmonysarrow","All the bad girls work the nightshift 💀","Fri Nov 04 01:15:40 +0000 2016","neverneverland","null","North Carolina, USA"
"strokesthetic","how are you supposed to enjoy ramen when your tongue is literally burning","Fri Nov 04 01:15:40 +0000 2016","null","null","Georgia, USA"
"PaulDouglasHale","#Election2016 Host Blocked by #Zuckerberg #Facebook Media Zero Good Sam Emory Grady Refused HCL Poison… https://t.co/xuomn8HaVa","Fri Nov 04 01:15:41 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"keelangobble","@Connor_Kitts definitely at the top of the MVP race for me, he's workin man.","Fri Nov 04 01:15:41 +0000 2016","null","null","North Carolina, USA"
"h_jane11","Thinking about my future makes me beyond happy and excited 😌😍","Fri Nov 04 01:15:42 +0000 2016","Dublin, GA","null","Georgia, USA"
"jordanstarks6","What I'm finna do to my hair ? 😐","Fri Nov 04 01:15:42 +0000 2016","somewhere making music✨","null","Fayetteville, GA"
"EBrogden98","I'm so done with this week. And this school year. And basically life.","Fri Nov 04 01:15:43 +0000 2016","null","null","North Carolina, USA"
"AngelaHatchel","One of the greatest things Daddy told me is to find a guy that is about you and will always be about you. &amp; now I'm engaged. Wise words.","Fri Nov 04 01:15:44 +0000 2016","athens ga ","null","Georgia, USA"
"JennaWilliams68","@GavinBaker_1 awe happy birthday I hope you've had a great dayyy.","Fri Nov 04 01:15:44 +0000 2016","Hello...","null","Georgia, USA"
"Bwilly94","Falcons kicking a field goal in the red zone? Nah that's nonsense","Fri Nov 04 01:15:44 +0000 2016","null","null","Georgia, USA"
"CynthiaRawles",""Colored People "👎🏾really #GovDeal, seriously. #Unacceptable https://t.co/Nv058oZuJ2","Fri Nov 04 01:15:44 +0000 2016","null","null","Georgia, USA"
"kd_connect","Bruh did y'all just witness that crossover? 😱","Fri Nov 04 01:15:45 +0000 2016","Dalla$, Flexu$ ✈ ATL","null","Atlanta, GA"
"BCMike22","Surprising Koetter wouldn't take the 15 yarder and push them out of FG range.","Fri Nov 04 01:15:45 +0000 2016","Atlanta, GA","null","Georgia, USA"
"TheRoyalCowboy","You Living Life Or Nah ? #FeverFridays #PRVLGD @ Elleven45 Lounge https://t.co/4yl5ng0ymO","Fri Nov 04 01:15:46 +0000 2016","Action Speak Louder Than Words","[object Object]","Atlanta, GA"
"its_dallas_66","Sike it's hotter then balls in Georgia https://t.co/QPKe3aPrZJ","Fri Nov 04 01:15:47 +0000 2016","keep on keeping on","null","Georgia, USA"
"Softball77Smith","Anyone know the theme for tomorrow's game?","Fri Nov 04 01:15:48 +0000 2016","Conyers, GA","null","Conyers, GA"
"genraydavis","The DMS Golden Eagle Players kept us laughing during the first play of the year; The Actor Games.  Great job by all! https://t.co/0hGm7R9eC0","Fri Nov 04 01:15:47 +0000 2016","Stockbridge, GA","null","Georgia, USA"
"BroImCute","I'm the blessed one, beautiful. 😩 https://t.co/ELc1P5COvy","Fri Nov 04 01:15:49 +0000 2016","Trace Alumni '14 ","null","North Carolina, USA"
"treys_angel24","@just__hoop2016 @DamienPrinceJr @x_bianncaraines cause I'm bre bihh🔥👅","Fri Nov 04 01:15:51 +0000 2016","null","null","North Carolina, USA"
"indyweek","Clinton: "Do not grow weary while doing good...it's now our turn to stand up to people like your governor and legislature"","Fri Nov 04 01:15:53 +0000 2016","Raleigh Cary Durham ChapelHill","null","North Carolina, USA"
"AttorneyGriggs","https://t.co/618yXFQEHx","Fri Nov 04 01:15:53 +0000 2016","Atlanta, Ga.
","null","Atlanta, GA"
"brebou97","I just really don't know what Ima do...","Fri Nov 04 01:15:53 +0000 2016","Georgia, USA","null","Georgia, USA"
"KayTwice_","@brownmarcus13 Lmfao Marcus Wtf","Fri Nov 04 01:15:54 +0000 2016","null","null","Georgia, USA"
"queendajiaa","You know this 💯💓 and yeah man fr i gotcha https://t.co/9J4k8mi9HC","Fri Nov 04 01:15:54 +0000 2016","null","null","Stockbridge, GA"
"HCCITransport","@kcphaeton @davidwebbshow it is new to us and no it has 262k miles","Fri Nov 04 01:15:55 +0000 2016","Gillette, WY","null","Georgia, USA"
"alexis_bly","can't wait to visit my papi next weekend!!! @GGRobinson","Fri Nov 04 01:15:55 +0000 2016","404","null","Georgia, USA"
"JHoopaugh","Drops","Fri Nov 04 01:15:56 +0000 2016","null","null","Georgia, USA"
"_AmberDell","https://t.co/l75GV91y4E","Fri Nov 04 01:15:56 +0000 2016","atl","null","Gresham Park, GA"
"Adoremuah_","Gotta take a 30 min nap","Fri Nov 04 01:15:56 +0000 2016","IG:adorejavon ","null","Snellville, GA"
"WavyBankss","Seriously , Like Sometimes I Wish She Came w A Mute Button https://t.co/LCW9ejTOBJ","Fri Nov 04 01:15:57 +0000 2016","Zooted","null","Georgia, USA"
"Jameia_Tatyonna","When I'm bored I listen to fatseason and 3D 😂","Fri Nov 04 01:15:58 +0000 2016","Kernersville, NC","null","Georgia, USA"
"leahkurtz2012","@msmediamadness enjoyed meeting you today! #GaETC16","Fri Nov 04 01:15:58 +0000 2016","Georgia, USA","null","Georgia, USA"
"DamitaBullock","Either you're with me, against me, or in my way...","Fri Nov 04 01:15:58 +0000 2016","Atlanta, GA","null","Georgia, USA"
"meg_tomm","Hey real quick just gonna public shame this guy for blocking the entire Fellini's parking lot, getting in the way o… https://t.co/7NImVRDk8E","Fri Nov 04 01:15:59 +0000 2016","Atlanta","null","Atlanta, GA"
"MilcahBerhane","Mentally drained😔","Fri Nov 04 01:16:00 +0000 2016","null","null","Atlanta, GA"
"brittanylambo15","ALL OF THEM! https://t.co/iP5VrNZkLR","Fri Nov 04 01:16:00 +0000 2016","Statesville, NC","null","North Carolina, USA"
"christeenaaaaj","I sleep with headphones because my roommates voices really pisses me off","Fri Nov 04 01:16:01 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"PaulDouglasHale","#Election2016 Host Blocked #Zuckerberg #Facebook Media Zero Good Sam Emory Grady Refused HCLPoison #BostonStrong… https://t.co/rXhfe3wTBr","Fri Nov 04 01:16:01 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"rxw0702","Need to get that ball into the end zone .. a couple dropped passes hurt there","Fri Nov 04 01:16:02 +0000 2016","Snellville Georgia","null","Snellville, GA"
"nolanpugh","Where the attendance sheet at¿ https://t.co/4Mem2YsS1h","Fri Nov 04 01:16:03 +0000 2016","Kennesaw, GA","null","Georgia, USA"
"Bausy_AB","Did I just see @TyLepley on a Lexus commercial? My fav is grinding overtime!","Fri Nov 04 01:16:03 +0000 2016","Atlanta, GA","null","Georgia, USA"
"chrishaase","At the Trump rally. #MAGA @ The Farm Entertainment Venue https://t.co/WwqBS0zlP6","Fri Nov 04 01:16:03 +0000 2016","Raleigh, NC","[object Object]","North Carolina, USA"
"omgpalmer","I miss a lot","Fri Nov 04 01:16:04 +0000 2016","Athens✈️Upper East Side","null","Georgia, USA"
"bmischelle","I've been watching this show since day one! In 2005! That's 13 seasons y'all! I'm committed! However I'm not impressed with this season 13!","Fri Nov 04 01:16:04 +0000 2016","null","null","North Carolina, USA"
"princesabresha","i'm literally so stupid lol das crazy","Fri Nov 04 01:16:04 +0000 2016","snapchat: g0ldie-xo","null","Georgia, USA"
"JDubFoskey_15","@TristonSean8 💔💔💔 https://t.co/kReilWGjY2","Fri Nov 04 01:16:05 +0000 2016","null","null","Georgia, USA"
"dumbBl0nde_","MIAMI IN 2 DAYS 😩😭 i can't wait","Fri Nov 04 01:16:05 +0000 2016","null","null","Georgia, USA"
"Takinnotice_","lol i eat my lasagna w rice","Fri Nov 04 01:16:06 +0000 2016","NewJersey to Atl","null","Georgia, USA"
"rxw0702","Need to get that ball into the end zone .. a couple dropped passes hurt there","Fri Nov 04 01:16:02 +0000 2016","Snellville Georgia","null","Snellville, GA"
"memarf1","So... umm, @china ... i know we buy your stuff, but can you maybe produce it with cleaner energy consumption... bef… https://t.co/vzK2GZCUWw","Fri Nov 04 01:16:08 +0000 2016","Atlanta, GA","null","Georgia, USA"
"CarolinaWx","21:16   Wind:Calm   Dry   62°F   RH:91%   Dp:60°F   BP:30inHg    Mn:Waxing Crescent #CarolinaWx #ClaytonNC","Fri Nov 04 01:16:08 +0000 2016","Clayton, NC ","[object Object]","North Carolina, USA"
"libbysmom2002","@bryancrabtree terribly wrong on many levels.","Fri Nov 04 01:16:09 +0000 2016","Atlanta, Georgia","null","Georgia, USA"
"Cloverstone21","#AmericanNightmare I'm getting S1 and s2 vibes here #Supernatural","Fri Nov 04 01:16:09 +0000 2016","Chatsworth, GA","null","Georgia, USA"
